8.200000000000000000e+01,1.210000000000000000e+02,3.100000000000000000e+01,2.800000000000000000e+01,1.550000000000000000e+02,3.000000000000000000e+00,-6.678660634286165983e-14
1.710000000000000000e+02,1.020000000000000000e+02,1.070000000000000000e+02,1.450000000000000000e+02,1.760000000000000000e+02,9.900000000000000000e+01,-1.212326726306728397e-13
1.400000000000000000e+01,7.300000000000000000e+01,7.100000000000000000e+01,1.300000000000000000e+01,4.200000000000000000e+01,1.420000000000000000e+02,-4.596796677689426917e-14
1.300000000000000000e+01,1.700000000000000000e+01,1.740000000000000000e+02,1.510000000000000000e+02,4.300000000000000000e+01,6.300000000000000000e+01,-3.192974027752303101e+00
8.300000000000000000e+01,9.400000000000000000e+01,1.410000000000000000e+02,5.900000000000000000e+01,1.720000000000000000e+02,7.100000000000000000e+01,-1.881375326655014272e-14
